id;type;text;correct_answer;choice_2;choice_3;choice_4;passage_id;qtype
27862;question;À quel moment précis de l'année Adam se rend-il avec sa famille au grand parc aquatique évoque dans cette histoire ?;un samedi d'été;un dimanche d'hiver;un mercredi de printemps;un vendredi d'automne;27861;L
27863;question;Vers quelle attraction précise Adam et sa soeur se précipitent-ils dès leur arrivée au parc aquatique ?;le premier toboggan gigantesque aperçu;la piscine à vagues située plus loin;la rivière artificielle paisible;le restaurant du parc aquatique;27861;L
27864;question;Qui précisément rassure Adam juste avant qu'il ne se lance dans la descente de ce premier toboggan impressionnant ?;sa grande soeur;son papa;un maître-nageur du parc;personne, il se lance entièrement seul;27861;L
27865;question;Sur quoi précisément Adam se laisse-t-il flotter tranquillement sur la rivière artificielle du parc aquatique ?;une bouée gonflable colorée;un simple matelas de plage;une planche de bois flottante;il nage directement sans aucun support;27861;L
27866;question;Que découvre précisément Adam avec curiosité durant l'après-midi passe dans ce parc aquatique ?;une piscine à vagues particulièrement impressionnante;un nouveau toboggan encore plus haut;une cascade artificielle décorative;un bassin réserve aux tout petits enfants;27861;L
27867;question;Que fait précisément la famille d'Adam en milieu de journée durant cette sortie au parc aquatique ?;elle fait une pause pour déjeuner ensemble sur une terrasse ombragée;elle rentre directement à la maison pour se reposer;elle quitte définitivement le parc aquatique;elle assiste à un spectacle aquatique organisé;27861;L
27868;question;Que veut dire 'vertigineuse' à propos de la hauteur du premier toboggan découvert par Adam à son arrivée ?;impressionnante au point de donner une sensation de vertige;particulièrement basse et peu impressionnante;identique à celle des autres toboggans du parc;totalement invisible depuis l'entrée du parc aquatique;27861;V
27869;question;Que veut dire 'grisante' à propos de la sensation ressentie par Adam lors de sa toute première descente sur le toboggan ?;procurant une sensation d'excitation intense et grisante;particulièrement décevante par rapport à ses attentes;totalement neutre sans aucune émotion particulière ressentie;légèrement douloureuse au niveau du corps;27861;V
27870;question;Que veut dire 'exaltante' à propos de l'expérience vécue par Adam en remontant immédiatement recommencer le toboggan ?;procurant un enthousiasme et une joie particulièrement intense;particulièrement ennuyeuse et répétitive à vivre;provoquant une fatigue excessive et désagréable;totalement banale et sans réel intérêt particulier;27861;V
27871;question;Que veut dire 'aménagé' à propos du paysage observé par Adam tout autour de la rivière artificielle du parc aquatique ?;arrange et organise avec soin pour l'agrément des visiteurs;totalement naturel et laisse sans aucune intervention humaine;particulièrement dangereux et non sécurise pour les visiteurs;identique en tout point à un paysage de bord de mer naturel;27861;V
27872;question;Que veut dire 'générées' à propos des vagues artificielles produites dans la piscine à vagues du parc aquatique ?;produites et créées grâce à un dispositif technique spécifique;totalement naturelles et indépendantes de toute intervention;observées uniquement lors de journées particulièrement venteuses;provoquées par le mouvement des nombreux visiteurs présents;27861;V
27873;question;Que veut dire 'grandissant' à propos du plaisir ressenti par Adam au fil de ses descentes successives sur le toboggan ?;qui augmente progressivement avec le temps qui passe;qui diminue au contraire très rapidement;qui reste parfaitement stable sans jamais changer;qui disparaît complètement après la première descente;27861;V
27874;question;Pourquoi précisément Adam hésite-t-il quelques instants avant de se lancer dans la descente de ce premier toboggan impressionnant ?;la hauteur vertigineuse de cette attraction inconnue suscite chez lui une appréhension naturelle et compréhensible;il a en réalité déjà essayé ce même toboggan lors d'une précédente visite au parc aquatique;sa soeur aînée lui interdit explicitement de se lancer avant elle-même;il n'a en réalité aucune envie réelle de découvrir cette attraction particulière;27861;I
27875;question;Pourquoi précisément Adam remonte-t-il immédiatement les escaliers pour recommencer la descente de ce même toboggan ?;le plaisir intense ressenti lors de la première descente lui donne envie de renouveler immédiatement cette expérience;ses parents l'obligent explicitement à recommencer cette descente une seconde fois;il pense avoir raté sa première descente et souhaite simplement recommencer correctement;il n'a en réalité rien d'autre à faire en attendant que sa famille le rejoigne;27861;I
27876;question;Qu'est-ce qui montre précisément qu'Adam apprécie particulièrement le moment de détente passe sur la rivière artificielle du parc ?;il profite pleinement du soleil et du paysage tout en se laissant flotter tranquillement sur sa bouée gonflable;il demande rapidement à quitter cette attraction pour retourner vers le toboggan initial;il s'ennuie visiblement durant tout le temps passe sur cette rivière artificielle paisible;il refuse catégoriquement de monter sur la bouée gonflable proposée par ses parents;27861;I
27877;question;Pourquoi précisément Adam interroge-t-il son papa sur le fonctionnement des vagues artificielles de la piscine à vagues ?;sa curiosité naturelle le pousse à mieux comprendre le fonctionnement technique de cette attraction impressionnante;il a en réalité peur de ces vagues artificielles et cherche à se rassurer davantage;son papa l'oblige explicitement à poser cette question particulière durant la journée;il cherche uniquement à faire durer davantage cette pause avant de retourner se baigner;27861;I
27878;question;Que peut-on déduire du moment de partage vécu par toute la famille lors de la pause déjeuner sur la terrasse ombragée du parc ?;ce moment convivial renforce la complicité familiale autour d'une expérience commune sincèrement appréciée de tous;cette pause déjeuner est vécue comme une contrainte plutôt que comme un moment de plaisir partage;les membres de la famille n'ont finalement pas grand-chose à se raconter durant cette pause;cette pause déjeuner gâche considérablement le plaisir ressenti durant le reste de la journée;27861;I
27879;question;Que peut-on déduire globalement du plaisir manifeste par Adam tout au long de cette journée passée au parc aquatique en famille ?;cette sortie constitue pour lui une expérience particulièrement enrichissante et mémorable partagée avec les siens;il s'ennuie en réalité profondément durant la plus grande partie de cette journée vécue au parc aquatique;il regrette d'avoir choisi ce parc aquatique plutôt qu'une autre destination pour cette sortie familiale;cette journée ne restera finalement qu'un souvenir très ordinaire et rapidement oublie par Adam;27861;I
27880;question;Que peut-on déduire du rôle joue par la famille d'Adam dans la réussite de cette journée passée ensemble au parc aquatique ?;leur présence et leur enthousiasme partage contribuent grandement au plaisir sincère ressenti par Adam ce jour-là;chaque membre de la famille reste isole de son côté sans réel partage durant cette journée vécue ensemble;les parents d'Adam se montrent en réalité plutôt indifférents aux attractions découvertes ce jour-là;cette sortie familiale crée davantage de tensions que de moments de plaisir sincèrement partages;27861;I
27881;question;Que peut-on déduire de l'affirmation faite par Adam en fin de journée selon laquelle cette sortie restera l'un des plus beaux souvenirs de son été ?;l'ensemble des expériences vécues ce jour-là, entre sensations fortes et moments de partage, a profondément marqué le jeune garçon;il exagère largement son propre ressenti simplement pour faire plaisir à ses parents présents;il compare cette journée à d'autres sorties bien plus impressionnantes vécues auparavant;cette affirmation ne reflète en réalité pas du tout son véritable ressenti sur cette journée;27861;I
27882;passage;Léna se rend un dimanche de printemps dans un grand parc d'attractions avec ses parents et son grand frère, une sortie particulière qu'elle attend impatiemment depuis qu'elle a enfin atteint la taille minimale requise pour monter dans le grand huit. Dès leur arrivée dans le parc d'attractions, Léna aperçoit au loin l'imposante structure métallique du grand huit, ses rails vertigineux se tordant dans toutes les directions au-dessus de l'ensemble du parc. Son grand frère, déjà habitué à ce type d'attraction impressionnante, tente de rassurer Léna en lui expliquant calmement chaque étape du parcours qui les attend une fois installés dans les wagons du manège. Un peu nerveuse en faisant la queue devant l'entrée de l'attraction, Léna observe attentivement les autres visiteurs descendant du grand huit, cherchant à deviner sur leurs visages si l'expérience vécue s'avère effrayante ou plutôt agréable. Une fois installée et solidement attachée dans son wagon aux côtés de son frère, Léna sent son coeur battre plus rapidement tandis que le grand huit commence lentement son ascension vers le sommet de la première montée. Arrivée tout en haut de cette première montée impressionnante, Léna a à peine le temps d'apercevoir l'ensemble du parc d'attractions avant que le wagon ne dévale soudainement à toute vitesse la pente vertigineuse. Durant cette descente fulgurante, Léna pousse un cri mêlant à la fois la peur et une joie intense, découvrant avec surprise à quel point cette sensation extrême lui procure finalement un plaisir inattendu. Le grand huit poursuit alors son parcours à travers plusieurs virages serrés et une boucle complètement inversée, chaque nouvelle sensation ressentie par Léna étant plus intense que la précédente. Lorsque le manège s'arrête enfin, Léna descend du wagon les jambes encore tremblantes mais le visage radieux, demandant immédiatement à ses parents si elle peut remonter tout de suite dans cette attraction extraordinaire. Fière d'avoir surmonté sa peur initiale et enthousiasmée par cette expérience inoubliable, Léna affirme à toute sa famille que le grand huit restera désormais sa toute nouvelle attraction préférée du parc.;;;;;;
27883;question;À quel moment précis de l'année Léna se rend-elle dans ce grand parc d'attractions avec sa famille ?;un dimanche de printemps;un samedi d'hiver;un vendredi d'automne;un mercredi d'été;27882;L
27884;question;Pourquoi précisément Léna attend-elle impatiemment cette sortie particulière au parc d'attractions ?;elle vient d'atteindre la taille minimale requise pour monter dans le grand huit;elle n'est en réalité jamais allée auparavant dans un parc d'attractions;ses parents lui ont promis un cadeau spécial à la fin de cette sortie;son grand frère célèbre son anniversaire ce jour-là précis;27882;L
27885;question;Qui précisément accompagne Léna et rassure ses craintes avant de monter dans le grand huit ?;son grand frère;sa maman;un employé du parc d'attractions;personne, elle monte entièrement seule;27882;L
27886;question;Que fait précisément Léna en faisant la queue devant l'entrée de cette attraction impressionnante ?;elle observe les autres visiteurs descendant du grand huit;elle révise mentalement le parcours complet du manège;elle demande à faire demi-tour et à quitter la file d'attente;elle discute tranquillement avec d'autres enfants présents;27882;L
27887;question;Que ressent précisément Léna durant la descente fulgurante suivant la toute première montée du grand huit ?;un cri mêlant à la fois la peur et une joie intense;une immense tristesse inattendue;une totale indifférence face à la situation vécue;un profond ennui durant toute la descente;27882;L
27888;question;Que demande immédiatement Léna à ses parents une fois descendue du grand huit à la fin du parcours ?;si elle peut remonter tout de suite dans cette attraction;de rentrer immédiatement à la maison;de ne plus jamais remonter dans une telle attraction;de lui acheter une glace pour se calmer;27882;L
27889;question;Que veut dire 'vertigineux' à propos des rails du grand huit aperçus par Léna dès son arrivée dans le parc d'attractions ?;donnant une impression de hauteur et de vitesse impressionnantes;particulièrement bas et peu impressionnants à regarder;totalement immobiles et sans aucun mouvement particulier;recouverts entièrement de couleurs vives et joyeuses;27882;V
27890;question;Que veut dire 'dévale' à propos du wagon du grand huit descendant soudainement la pente après la première montée ?;descend rapidement et avec une grande vitesse;s'arrête complètement au sommet de la montée;remonte immédiatement vers le sommet de la structure;avance très lentement tout au long du parcours;27882;V
27891;question;Que veut dire 'fulgurante' à propos de la descente vécue par Léna juste après la première montée du grand huit ?;extrêmement rapide et intense;particulièrement lente et progressive;totalement immobile et sans mouvement;répétée plusieurs fois de suite durant le parcours;27882;V
27892;question;Que veut dire 'radieux' à propos du visage de Léna en descendant finalement du wagon à la fin du parcours ?;rayonnant de joie et de satisfaction;marqué par une profonde tristesse;totalement inexpressif et neutre;recouvert d'une expression de colère visible;27882;V
27893;question;Que veut dire 'inversée' à propos de la boucle traversée par le grand huit durant le parcours vécu par Léna ?;retournée, faisant passer les passagers la tête en bas;identique à toutes les autres parties du parcours;particulièrement lente comparée au reste du trajet;totalement invisible depuis l'extérieur de l'attraction;27882;V
27894;question;Que veut dire 'inoubliable' à propos de l'expérience vécue par Léna lors de ce tout premier tour de grand huit ?;qui restera durablement grave dans la mémoire;facilement oubliée dès le lendemain de l'événement;identique à toutes les autres expériences déjà vécues;sans aucun intérêt particulier pour celle qui la vit;27882;V
27895;question;Pourquoi précisément le grand frère de Léna tente-t-il de la rassurer en lui expliquant calmement le parcours du grand huit ?;il souhaite l'aider à mieux appréhender une expérience nouvelle et impressionnante pour elle;il espère ainsi impressionner leurs propres parents présents ce jour-là;il doit obligatoirement fournir cette explication selon le règlement du parc;il n'a en réalité rien d'autre à faire en attendant que la file d'attente avance;27882;I
27896;question;Pourquoi précisément Léna observe-t-elle attentivement les visages des visiteurs descendant du grand huit avant de monter elle-même ?;elle cherche à se faire une idée plus précise de ce qui l'attend afin de mieux se préparer mentalement;elle connaît personnellement certains de ces visiteurs et souhaite les saluer;elle espère ainsi convaincre ses parents de renoncer finalement à cette attraction;elle n'a en réalité aucune autre occupation possible durant cette longue attente;27882;I
27897;question;Pourquoi précisément le coeur de Léna bat-il plus rapidement au moment où le grand huit commence son ascension vers le sommet ?;l'anticipation de la descente à venir et la nouveauté de cette expérience suscitent chez elle une tension naturelle;elle a en réalité peur que le wagon dans lequel elle se trouve tombe en panne durant l'ascension;son grand frère lui à volontairement raconte une histoire effrayante juste avant le départ du manège;elle regrette déjà d'avoir accepté de monter dans cette attraction impressionnante;27882;I
27898;question;Qu'est-ce qui montre précisément que l'expérience vécue par Léna dépasse largement ses craintes initiales ressenties avant de monter dans le grand huit ?;elle découvre avec surprise un plaisir inattendu au coeur même de la peur ressentie durant la descente;elle reste totalement indifférente du début à la fin du parcours effectué;elle pleure abondamment durant l'ensemble du trajet parcouru dans le grand huit;elle demande à arrêter immédiatement le manège des la toute première descente ressentie;27882;I
27899;question;Pourquoi précisément Léna demande-t-elle immédiatement à remonter dans le grand huit juste après en être descendue ?;l'enthousiasme et le plaisir intense ressentis durant ce premier tour lui donnent envie de renouveler immédiatement cette sensation;ses parents lui promettent une récompense si elle accepte de remonter une seconde fois;elle pense avoir manque une partie importante du parcours lors de ce premier tour effectuée;son grand frère l'oblige explicitement à remonter une seconde fois dans cette attraction;27882;I
27900;question;Que peut-on déduire du rôle joue par le grand frère de Léna tout au long de cette expérience vécue au parc d'attractions ?;il accompagne avec bienveillance et patience la découverte de sa petite soeur face à une expérience nouvelle pour elle;il se moque ouvertement des craintes exprimées par Léna avant de monter dans l'attraction;il laisse Léna affronter entièrement seule cette expérience sans lui apporter le moindre soutien;il préférerait nettement monter seul dans cette attraction plutôt qu'avec sa petite soeur;27882;I
27901;question;Que peut-on déduire globalement de l'évolution du ressenti de Léna entre le début et la fin de cette expérience vécue dans le grand huit ?;elle passe d'une appréhension initiale compréhensible à un véritable enthousiasme durable pour ce type de sensation forte;son ressenti reste rigoureusement identique du début à la toute fin de cette expérience vécue;elle regrette profondément d'avoir accepté de monter dans cette attraction impressionnante;elle développe au contraire une peur durable de toute attraction sensationnelle à l'avenir;27882;I
27902;question;Que peut-on déduire de la déclaration finale de Léna affirmant que le grand huit devient sa toute nouvelle attraction préférée ?;cette expérience marquante transforme durablement sa perception des sensations fortes et enrichit ses goûts personnels;elle affirme simplement cela pour faire plaisir à son grand frère présent à ses côtés;elle exagère largement son propre ressenti sans réelle conviction personnelle sincère;elle changera probablement d'avis des la prochaine sortie effectuée dans un parc d'attractions;27882;I
27903;passage;Paul accompagne sa petite cousine Zoé, âgée de seulement quatre ans, à la fête foraine installée chaque printemps sur la grande place principale de leur ville, une sortie que Paul apprécie particulièrement chaque année. Dès leur arrivée sur la grande place transformée en fête foraine, Zoé aperçoit immédiatement un manège enfantin colore compose de petits chevaux de bois tournant lentement au son d'une musique joyeuse et entraînante. Paul accompagne sa petite cousine jusqu'à ce manège particulier, l'aidant à monter avec précaution sur l'un des chevaux de bois peints de couleurs vives, avant de rester juste à côté d'elle pendant tout le tour effectue. Zoé, absolument ravie de cette expérience, agrippe fermement les rênes de son cheval de bois tout en riant aux éclats, saluant chaleureusement Paul à chaque passage devant lui durant le tour du manège. Une fois ce premier tour de manège termine, Zoé supplie immédiatement Paul de l'accompagner sur une autre attraction, cette fois-ci un petit train enfantin qui parcourt lentement l'ensemble de la fête foraine. Paul accepte avec plaisir cette nouvelle demande formulée par sa petite cousine, s'installant à ses côtés dans l'un des wagonnets colorés de ce petit train destine spécifiquement aux plus jeunes visiteurs présents. Pendant le trajet effectue par ce petit train, Zoé pointe du doigt avec un enthousiasme communicatif chaque nouvelle attraction aperçue au loin, posant de nombreuses questions curieuses à son grand cousin Paul. Curieux lui-même, Paul explique patiemment à Zoé le fonctionnement général des différents manages observés, découvrant avec plaisir à quel point sa petite cousine s'intéresse déjà aux mécanismes simples de ces attractions. En fin d'après-midi, Paul et Zoé rejoignent leurs propres parents respectifs pour partager ensemble une délicieuse barbe à papa achetée à l'un des nombreux stands installés sur la grande place principale. Avant de quitter finalement la fête foraine, Zoé remercie chaleureusement son grand cousin Paul pour cette merveilleuse après-midi partagée, espérant déjà pouvoir revenir ensemble à cette même fête l'année suivante.;;;;;;
27904;question;Quel âge précis à la petite cousine de Paul accompagnée à cette fête foraine ?;quatre ans;sept ans;dix ans;deux ans;27903;L
27905;question;Où précisément se déroule cette fête foraine que Paul et Zoé visitent ensemble chaque printemps ?;sur la grande place principale de leur ville;dans un parc situe en dehors de la ville;sur la plage proche de chez eux;dans la cour de l'école de Zoé;27903;L
27906;question;Sur quel manège précis Paul aide-t-il sa petite cousine à monter dès leur arrivée sur la place de la fête foraine ?;un manège enfantin avec des chevaux de bois;une grande roue panoramique;des autos tamponneuses colorées;un grand huit destine aux enfants;27903;L
27907;question;Que fait précisément Zoé durant tout le tour effectue sur le manège des petits chevaux de bois ?;elle agrippe les rênes en riant et salue Paul à chaque passage;elle reste totalement immobile sans dire un mot;elle pleure abondamment durant tout le tour effectué;elle demande immédiatement à descendre du manège;27903;L
27908;question;Quelle nouvelle attraction Zoé supplie-t-elle Paul de découvrir avec elle après ce premier tour de manège ?;un petit train enfantin parcourant la fête foraine;un second tour sur le même manège;un stand de tir à la fête foraine;une grande roue panoramique;27903;L
27909;question;Que partagent ensemble Paul et Zoé avec leurs parents en fin d'après-midi avant de quitter la fête foraine ?;une barbe à papa achetée à un stand;un repas complet dans un restaurant;une pomme d'amour partagée à plusieurs;rien du tout, ils rentrent directement chez eux;27903;L
27910;question;Que veut dire 'entraînante' à propos de la musique diffusée par le manège des petits chevaux de bois ?;qui donne envie de bouger et procure de l'entrain;particulièrement triste et mélancolique à écouter;totalement silencieuse malgré les apparences;identique à celle diffusée par tous les autres manages présents;27903;V
27911;question;Que veut dire 'communicatif' à propos de l'enthousiasme manifeste par Zoé durant le trajet effectue en petit train ?;qui se transmet facilement aux autres personnes présentes;qui reste totalement invisible aux yeux des autres;qui provoque au contraire une certaine gêne chez les autres;qui n'intéresse absolument personne d'autre que Zoé elle-même;27903;V
27912;question;Que veut dire 'supplie' à propos de la demande formulée par Zoé pour que Paul l'accompagne vers une nouvelle attraction ?;demande avec une grande insistance et beaucoup d'enthousiasme;demande de manière très timide et hésitante;refuse catégoriquement toute nouvelle attraction proposée;oublie complètement sa demande initiale quelques instants plus tard;27903;V
27913;question;Que veut dire 'agrippe' à propos de la manière dont Zoé tient les rênes de son cheval de bois durant le tour de manège ?;tient fermement avec ses deux mains;tient très mollement sans grande conviction;laisse totalement de côté sans y toucher;manipule très délicatement du bout des doigts;27903;V
27914;question;Que veut dire 'panoramique' à propos de la grande roue mentionnée parmi les attractions présentes à cette fête foraine ?;offrant une vue dégagée et étendue sur les environs;particulièrement petite et peu impressionnante;réservée exclusivement aux adultes visiteurs présents;installée uniquement lors des fêtes foraines hivernales;27903;V
27915;question;Que veut dire 'destine' à propos du petit train évoque comme étant spécifiquement conçu pour les plus jeunes visiteurs présents ?;conçu et prévu spécialement pour un usage ou un public particulier;totalement interdit à tous les visiteurs présents sur place;identique en tout point aux autres attractions de la fête foraine;installé uniquement de manière temporaire pour cette occasion précise;27903;V
27916;question;Pourquoi précisément Paul reste-t-il juste à côté de Zoé pendant tout le tour effectue sur le manège des chevaux de bois ?;il souhaite veiller sur sa petite cousine tout en partageant pleinement ce moment de plaisir avec elle;le règlement du manège exige obligatoirement la présence d'un accompagnateur adulte;il a en réalité peur que Zoé tombe de son cheval de bois durant le tour effectué;il n'a en réalité rien d'autre à faire en attendant que le tour de manège se termine;27903;I
27917;question;Pourquoi précisément Zoé salue-t-elle chaleureusement Paul à chaque passage devant lui durant son tour de manège ?;elle souhaite partager sa joie immédiate avec la personne qui compte pour elle et qui l'accompagne ce jour-là;elle a en réalité peur et cherche à se rassurer en vérifiant sa présence à chaque instant;Paul lui a explicitement demandé de le saluer à chaque passage devant lui;elle ne remarque en réalité pas vraiment la présence de Paul durant ce tour de manège;27903;I
27918;question;Pourquoi précisément Paul accepte-t-il avec plaisir d'accompagner Zoé sur cette nouvelle attraction du petit train malgré la fatigue possible ressentie ?;le bonheur manifeste par sa petite cousine lui procure lui-même une réelle satisfaction personnelle;il n'a en réalité pas d'autre attraction intéressante à découvrir de son propre côté;les parents de Zoé l'obligent explicitement à accompagner sa petite cousine partout;il espère ainsi recevoir une récompense de la part des parents de Zoé;27903;I
27919;question;Qu'est-ce qui montre précisément que Paul prend un plaisir sincère à expliquer le fonctionnement des manages à sa petite cousine curieuse ?;il découvre lui-même avec plaisir à quel point Zoé s'intéresse déjà aux mécanismes simples de ces attractions découvertes;il répond très brièvement aux questions posées par Zoé sans réel intérêt personnel;il refuse catégoriquement de répondre aux nombreuses questions posées par sa petite cousine;il demande à un employé de la fête foraine de répondre à sa place aux questions de Zoé;27903;I
27920;question;Que peut-on déduire de la relation entre Paul et sa petite cousine Zoé à travers cette après-midi partagée ensemble à la fête foraine ?;une complicité sincère et bienveillante unit le grand cousin et sa petite cousine au fil de cette expérience partagée;Paul se montre en réalité plutôt distant et peu implique dans les activités proposées à Zoé;Zoé préférerait nettement passer cette après-midi avec ses propres parents plutôt qu'avec Paul;cette sortie annuelle ne représente en réalité rien de particulier pour l'un comme pour l'autre;27903;I
27921;question;Que peut-on déduire du rôle joue par Paul en tant que grand cousin responsable tout au long de cette sortie à la fête foraine ?;il fait preuve d'attention et de patience en veillant au bien-être et au plaisir de sa jeune cousine tout au long de la sortie;il se contente simplement d'accompagner Zoé sans réel investissement personnel dans cette sortie;il préférerait nettement profiter seul des attractions plutôt que d'accompagner sa petite cousine;il néglige à plusieurs reprises la surveillance nécessaire de sa jeune cousine durant cette sortie;27903;I
27922;question;Que peut-on déduire globalement du souhait exprimé par Zoé de revenir à cette même fête foraine l'année suivante avec Paul ?;cette expérience partagée cette année laisse une empreinte durable et positive dans son jeune esprit;elle oubliera probablement cette sortie des la semaine suivante malgré son enthousiasme du moment;elle exprime ce souhait uniquement par politesse envers son grand cousin présent;elle préférerait en réalité découvrir une toute nouvelle fête foraine l'année suivante;27903;I
27923;question;Que peut-on déduire de la tradition annuelle établie entre Paul et Zoé autour de cette sortie à la fête foraine du printemps ?;cette sortie répétée chaque année renforce durablement le lien affectif particulier qui unit les deux cousins;cette tradition n'a en réalité plus grande importance ni pour l'un ni pour l'autre des deux cousins;Paul accompagne Zoé uniquement par obligation familiale sans réel plaisir personnel ressenti;cette sortie annuelle sera probablement abandonnée dès l'année suivante par les deux cousins;27903;I
27924;passage;Iris se rend un vendredi soir chez ses grands-parents pour y passer sa toute première nuit entièrement seule, sans ses propres parents, une expérience particulière qu'elle attend avec un mélange d'excitation et d'appréhension. Dès son arrivée, sa grand-mère l'accueille chaleureusement avec un goûter spécial préparé spécialement pour l'occasion, composé de petits gâteaux maison et d'un chocolat chaud particulièrement onctueux. Après ce délicieux goûter partagé ensemble, Iris aide sa grand-mère à préparer le dîner du soir, découvrant avec plaisir une ancienne recette familiale transmise depuis de nombreuses générations dans cette famille. Son grand-père, quant à lui, propose à Iris de l'accompagner au jardin pour observer ensemble les premières étoiles apparaissant progressivement dans le ciel qui s'assombrit doucement en cette soirée de printemps. Émerveillée par ce spectacle céleste, Iris pose de nombreuses questions curieuses à son grand-père concernant les étoiles observées, découvrant ainsi avec passion quelques notions simples d'astronomie expliquées patiemment. Une fois le dîner terminé, toute la petite famille réunie s'installe confortablement dans le salon pour regarder ensemble un vieux film que son grand-père appréciait particulièrement lorsqu'il était lui-même enfant. Au moment du coucher, Iris ressent une légère appréhension à l'idée de dormir dans une chambre inconnue, mais sa grand-mère la rassure avec douceur en lui racontant une histoire particulièrement apaisante avant de dormir. Malgré cette première nuit passée loin de ses propres parents, Iris finit par s'endormir paisiblement, bercée par le sentiment rassurant d'être véritablement entourée par l'affection sincère de ses grands-parents. Le lendemain matin, Iris se réveille particulièrement fière d'elle-même, réalisant qu'elle a finalement surmonté avec succès cette première nuit loin de la maison familiale sans la moindre difficulté réelle rencontrée. Avant de repartir chez elle en fin de matinée, Iris remercie chaleureusement ses grands-parents pour cette merveilleuse expérience vécue, espérant déjà pouvoir revenir passer une nouvelle nuit chez eux très prochainement.;;;;;;
27925;question;Quel jour précis de la semaine Iris se rend-elle chez ses grands-parents pour y passer sa toute première nuit seule ?;un vendredi soir;un lundi matin;un dimanche après-midi;un mercredi soir;27924;L
27926;question;Que prépare précisément la grand-mère d'Iris pour l'accueillir chaleureusement dès son arrivée ?;un goûter spécial avec des gâteaux maison et du chocolat chaud;un grand repas complet servi immédiatement;un simple verre d'eau pour se rafraîchir;rien de particulier, l'accueil se fait sans goûter;27924;L
27927;question;Que propose précisément le grand-père d'Iris après le goûter partage en début de soirée ?;de l'accompagner au jardin observer les premières étoiles;de regarder immédiatement un film ensemble;de partir directement se coucher très tôt;de préparer ensemble le repas du lendemain matin;27924;L
27928;question;Que regarde précisément toute la famille réunie ensemble après le dîner de ce vendredi soir particulier ?;un vieux film que le grand-père appréciait enfant;un match de football retransmis à la télévision;un documentaire sur les étoiles observées plus tôt;rien du tout, chacun se couche immédiatement;27924;L
27929;question;Que fait précisément la grand-mère d'Iris pour la rassurer au moment du coucher ce premier soir ?;elle lui raconte une histoire particulièrement apaisante;elle laisse une petite lumière allumée toute la nuit;elle reste assise à ses côtés jusqu'au petit matin;elle appelle immédiatement les parents d'Iris au téléphone;27924;L
27930;question;Comment se sent précisément Iris au réveil, le lendemain matin de cette première nuit passée chez ses grands-parents ?;particulièrement fière d'elle-même;profondément triste et déçue;totalement indifférente à cette expérience vécue;encore très inquiété et apeurée;27924;L
27931;question;Que veut dire 'onctueux' à propos du chocolat chaud préparé par la grand-mère d'Iris pour le goûter d'accueil ?;d'une texture douce et particulièrement agréable en bouche;particulièrement froid et désagréable à boire;très amer et difficile à avaler facilement;prépare avec beaucoup trop de sucre ajoute;27924;V
27932;question;Que veut dire 'transmise' à propos de l'ancienne recette familiale utilisée par la grand-mère d'Iris pour préparer le dîner ?;léguée et partagée d'une génération à l'autre au fil du temps;inventée tout récemment par la grand-mère elle-même;achetée directement dans un livre de cuisine spécialise;totalement oubliée et jamais réellement utilisée auparavant;27924;V
27933;question;Que veut dire 's'assombrit' à propos du ciel observé par Iris et son grand-père en cette soirée de printemps particulière ?;devient progressivement plus sombre à mesure que la nuit approche;devient au contraire de plus en plus clair et lumineux;reste parfaitement identique du début à la fin de la soirée;se recouvre entièrement de nuages épais et menaçants;27924;V
27934;question;Que veut dire 'astronomie' à propos des notions simples expliquées par le grand-père d'Iris concernant les étoiles observées ?;la science qui étudie les astres et les phénomènes célestes;la technique particulière utilisée pour cultiver un jardin;un jeu traditionnel pratique en famille durant les soirées;une ancienne recette de cuisine transmise depuis longtemps;27924;V
27935;question;Que veut dire 'apaisante' à propos de l'histoire racontée par la grand-mère d'Iris juste avant de dormir ce premier soir ?;qui procure calme et réconfort à celle qui l'écoute;particulièrement effrayante et inquiétante à écouter;totalement ennuyeuse et sans réel intérêt particulier;racontée de manière très brève et peu détaillée;27924;V
27936;question;Que veut dire 'bercée' à propos du sentiment ressenti par Iris juste avant de s'endormir cette première nuit chez ses grands-parents ?;doucement enveloppée et apaisée par une sensation rassurante;brusquement réveillée par un bruit soudain inattendu;particulièrement effrayée par un événement précis vécu;empêchée complètement de trouver le sommeil recherche;27924;V
27937;question;Pourquoi précisément Iris ressent-elle un mélange d'excitation et d'appréhension avant cette toute première nuit passée chez ses grands-parents ?;cette expérience nouvelle et inconnue suscite chez elle à la fois de la curiosité et une légère inquiétude naturelle;elle a en réalité déjà vécu une mauvaise expérience lors d'une précédente visite chez ses grands-parents;ses parents lui ont explicitement raconté des histoires effrayantes concernant cette maison;elle n'a en réalité aucune envie réelle de rendre visite à ses propres grands-parents;27924;I
27938;question;Pourquoi précisément la grand-mère d'Iris prépare-t-elle un goûter spécial dès l'arrivée de sa petite-fille ce vendredi soir ?;elle souhaite marquer cette occasion particulière et mettre immédiatement Iris à l'aise dans cette nouvelle situation;elle n'a en réalité rien d'autre à proposer à Iris pour l'occuper ce vendredi soir précis;Iris exige explicitement ce goûter spécial avant même son arrivée chez ses grands-parents;c'est une habitude systématique sans réel lien avec cette première nuit particulière;27924;I
